DATAFLOW,MEASURE: Measure,INDEX: Index,TYPE: Product Type,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2017-Q4,113.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2018-Q1,113.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2018-Q2,114.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2018-Q3,114.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2018-Q4,115.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2019-Q1,116.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2019-Q2,116.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2019-Q3,117.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2019-Q4,117.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2020-Q1,118.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2020-Q2,118.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2020-Q3,118.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2020-Q4,118.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8052603: 691 Scientific research services,OUTPUT: Output,Q: Quarterly,2021-Q1,118.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2008-Q1,91.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2008-Q2,91.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2008-Q3,92.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2008-Q4,93.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2009-Q1,93.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2009-Q2,94.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2009-Q3,95.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2009-Q4,95.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2010-Q1,94.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2010-Q2,95.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2010-Q3,95.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2010-Q4,96.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2011-Q1,96.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2011-Q2,97,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2011-Q3,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2011-Q4,99.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2012-Q1,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2012-Q2,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2012-Q3,100.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2012-Q4,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2013-Q1,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2013-Q2,101.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2013-Q3,101.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2013-Q4,101.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2014-Q1,102.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2014-Q2,102.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2014-Q3,105.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2014-Q4,106.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2015-Q1,107.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2015-Q2,107.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2015-Q3,108,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2015-Q4,108.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2016-Q1,109.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2016-Q2,109.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2016-Q3,109.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2016-Q4,109.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2017-Q1,111.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2017-Q2,111.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2017-Q3,111.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2017-Q4,114,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2018-Q1,114.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2018-Q2,114.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2018-Q3,114.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2018-Q4,114.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2019-Q1,114.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2019-Q2,114.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2019-Q3,117.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2019-Q4,118.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2020-Q1,118.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2020-Q2,118.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2020-Q3,117.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2020-Q4,118.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8124173: 729 Other administrative services,OUTPUT: Output,Q: Quarterly,2021-Q1,119,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2008-Q1,94.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2008-Q2,95,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2008-Q3,95.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2008-Q4,96.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2009-Q1,96.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2009-Q2,97,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2009-Q3,97,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2009-Q4,97.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2010-Q1,97.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2010-Q2,97.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2010-Q3,98,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2010-Q4,98.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2011-Q1,98.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2011-Q2,98.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2011-Q3,99.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2011-Q4,100.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2012-Q1,100.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2012-Q2,100.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2012-Q3,98.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2012-Q4,99.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2013-Q1,99.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2013-Q2,100.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2013-Q3,100.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2013-Q4,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2014-Q1,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2014-Q2,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2014-Q3,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2014-Q4,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2015-Q1,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2015-Q2,101.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2015-Q3,101.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2015-Q4,101.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2016-Q1,102.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2016-Q2,102.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2016-Q3,102.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2016-Q4,103.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2017-Q1,103.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2017-Q2,104.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2017-Q3,104.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2017-Q4,105.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2018-Q1,105.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2018-Q2,106,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2018-Q3,106,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2018-Q4,101.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2019-Q1,102.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2019-Q2,103,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2019-Q3,103,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2019-Q4,103.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2020-Q1,105,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2020-Q2,104.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2020-Q3,105.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2020-Q4,105.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8048644: 5412 Magazine and other periodical publishing,OUTPUT: Output,Q: Quarterly,2021-Q1,107.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2008-Q1,88,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2008-Q2,89.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2008-Q3,90.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2008-Q4,91.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2009-Q1,92.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2009-Q2,93.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2009-Q3,94.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2009-Q4,94.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2010-Q1,95.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2010-Q2,96,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2010-Q3,96.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2010-Q4,97.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2011-Q1,97.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2011-Q2,98.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2011-Q3,99.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2011-Q4,99.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2012-Q1,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2012-Q2,100.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2012-Q3,101.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2012-Q4,101.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2013-Q1,102.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2013-Q2,102.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2013-Q3,103,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2013-Q4,103.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2014-Q1,104,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2014-Q2,104.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2014-Q3,105.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2014-Q4,105.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2015-Q1,106.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2015-Q2,106.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2015-Q3,107.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2015-Q4,107.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2016-Q1,108.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2016-Q2,108.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2016-Q3,108.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2016-Q4,109.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2017-Q1,110.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2017-Q2,111,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8134999: 451 Cafes, restaurants and takeaway food services",OUTPUT: Output,Q: Quarterly,2017-Q3,111.4,IN: Index Numbers,,,,1: One
