DATAFLOW,MEASURE: Measure,PROPERTY_TYPE: Property type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2011-Q1,0.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2011-Q2,-3.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2011-Q3,-6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2011-Q4,-6.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2012-Q1,-4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2012-Q2,3.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2012-Q3,8.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2012-Q4,6.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2013-Q1,12.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2013-Q2,8.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2013-Q3,4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2013-Q4,4.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2014-Q1,1.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2014-Q2,1.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2014-Q3,1.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2014-Q4,2.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2015-Q1,0.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2015-Q2,-1.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2015-Q3,-2.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2015-Q4,-4.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2016-Q1,-3.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2016-Q2,-5.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2016-Q3,-4.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2016-Q4,-5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2017-Q1,-7.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2017-Q2,-5.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2017-Q3,-8.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2017-Q4,-9.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2018-Q1,-10.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2018-Q2,-10.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2018-Q3,-10.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2018-Q4,-9.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2019-Q1,-7.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2019-Q2,-8.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2019-Q3,-8.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2019-Q4,-7.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2020-Q1,-5.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2020-Q2,-4.1,PCT: Percent,,"imputed
"
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2020-Q3,-1.3,PCT: Percent,,"imputed
"
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2020-Q4,1.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,7GDAR: Greater Darwin,Q: Quarterly,2021-Q1,3.2,PCT: Percent,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q1,89.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q2,87.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q3,85.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q4,84.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q1,85.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q2,88.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q3,92.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q4,97.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q1,101.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q2,101.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q3,101.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q4,102.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q1,102.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q2,101.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q3,98.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q4,100.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q1,100.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q2,99.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q3,99.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q4,101.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q1,100.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q2,101,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q3,101.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q4,101.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q1,102.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q2,103.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q3,103.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q4,104.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q1,105.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q2,106.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q3,107.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q4,110.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q1,110.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q2,112.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q3,113.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q4,116.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q1,120,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q2,121.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q3,121.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q4,123.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q1,124.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q2,125.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q3,125.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q4,125.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q1,124.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q2,124.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q3,124.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q4,128,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q1,128.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q2,129.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q3,130.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q4,134.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,8ACTE: Australian Capital Territory,Q: Quarterly,2021-Q1,142.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2008-Q1,7.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2008-Q2,5.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2008-Q3,7.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2008-Q4,7.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2009-Q1,12.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2009-Q2,13.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2009-Q3,12.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2009-Q4,17.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2010-Q1,14,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2010-Q2,13.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2010-Q3,9.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2010-Q4,3.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2011-Q1,0.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2011-Q2,-4.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2011-Q3,-4.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2011-Q4,-3.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2012-Q1,1.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2012-Q2,7.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2012-Q3,8.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2012-Q4,9.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2013-Q1,8.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2013-Q2,6.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2013-Q3,5.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2013-Q4,4.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2014-Q1,4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2014-Q2,3.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2014-Q3,2.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2014-Q4,0.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2015-Q1,-0.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2015-Q2,-1.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2015-Q3,-2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2015-Q4,-3.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2016-Q1,-4.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2016-Q2,-6.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2016-Q3,-7.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2016-Q4,-7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2017-Q1,-5.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2017-Q2,-4.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2017-Q3,-6.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2017-Q4,-6.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2018-Q1,-6.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2018-Q2,-6.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2018-Q3,-4.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2018-Q4,-3.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2019-Q1,-4.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2019-Q2,-5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2019-Q3,-5.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2019-Q4,-5.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2020-Q1,-3.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2020-Q2,-2.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2020-Q3,-0.7,PCT: Percent,,"imputed
"
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2020-Q4,2.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,3: Residential property,7GDAR: Greater Darwin,Q: Quarterly,2021-Q1,6.4,PCT: Percent,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2008-Q1,86.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2008-Q2,86.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2008-Q3,83.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2008-Q4,82.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2009-Q1,81.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2009-Q2,86.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2009-Q3,92.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2009-Q4,98.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q1,103.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q2,106.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q3,104.6,IN: Index Numbers,,
