Bayswater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530138,2470000,4115000,2975000,3007500,3928000,3904000,3054000,3865000,3303000,5188500,1407500,2570000,1545000,530000,740000,,2105000,1675000,2005000,,1220000,4237000,2705000,1284000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,4,5,6,7,5,7,6,9,2,4,3,1,1,,3,3,3,,2,6,4,2,58363638,96
Beaconsfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685000,3539000,1822000,1130000,2071500,4333050,1735500,2361000,4073000,1700000,1868500,3245000,4085000,2725000,525000,850000,2045000,1200000,2057000,1460000,1930000,1505000,2165000,675000,812000,2031000,725000,2262500,2595000,1560000,690000,2975000,1880000,,,2510000,366000,,1220000,780000,2135000,625000,2688000,,615000,673000,745000,1200000,,,,,,1080000,3444000,2620000,2265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,2,2,5,2,3,4,2,3,4,5,4,1,1,3,1,3,2,3,2,3,1,1,3,1,2,3,2,1,4,2,,,3,1,,1,1,4,1,4,,1,1,1,1,,,,,,1,5,3,3,88282050,114
Beckenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806000,1615000,2035000,1312500,895000,1207000,1652500,485000,400000,382000,930000,427000,695000,675000,978000,660000,920000,,,343000,576000,433000,415000,1359000,,,,345000,475000,420000,445000,360000,782000,812500,563888,,,,,555000,,320000,775000,,,1146000,355000,,1090500,764500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,3,2,3,4,1,1,1,2,1,2,2,2,2,2,,,1,2,1,1,3,,,,1,1,1,1,1,2,2,1,,,,,1,,1,2,,,3,1,,3,2,28410388,70
Bedford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4730000,845000,570000,2521500,2130500,1650000,1820000,2304250,570000,475000,860000,2205000,,3805000,655000,,517500,1233000,2300000,,1235750,2632000,1015000,2052135,1100000,,1240000,635000,695000,,835000,830000,2057500,800000,860000,,2270000,635000,2677000,,,1803500,610000,,1285000,550000,660000,1393000,,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,4,4,2,3,4,1,1,1,4,,5,1,,1,2,3,,2,4,2,3,2,,2,1,1,,1,1,3,1,1,,3,1,4,,,2,1,,2,1,1,2,,1,57462635,87
Bedfordale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585000,620000,3659000,4079000,2149000,1429000,2974000,2170000,1726500,3510000,606240,4274000,3248000,1558000,699000,1349000,2839000,2929000,,795000,840000,790000,,468000,1029000,2735000,3540000,,2985000,2161490,740000,690000,,,,1515000,,1199000,700000,620000,,,,,,3684000,,,2780000,,760000,710000,1250000,,2920000,765000,765000,,1925000,660000,,,,,1375000,1542000,1475000,2372000,,650000,1600000,,530000,1408000,,,1650000,1610000,815000,580000,790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,5,3,2,4,3,2,4,1,6,4,2,1,2,4,4,,1,1,1,,1,2,4,5,,3,3,1,1,,,,2,,1,1,1,,,,,,5,,,4,,1,1,2,,3,1,1,,2,1,,,,,2,2,2,4,,1,2,,1,2,,,2,3,1,1,1,,95827230,128
Beechboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,2331200,1523000,748000,1558000,410000,570000,,1277500,3347000,1170000,359000,1548000,2253000,865000,1380000,690000,1425000,1545000,370000,1534500,1560000,541000,1542000,330000,325000,742000,580000,840000,1929000,,,727500,280000,470000,1140000,,,850000,,210000,270000,427000,,685000,480000,375000,,458000,413000,399000,345000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,2,4,1,1,,4,9,3,1,4,6,2,3,2,3,4,1,4,4,2,4,1,1,2,2,2,4,,,2,1,1,3,,,2,,1,1,1,,2,1,1,,1,1,1,1,41212700,107
Beeliar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489000,2665000,1592000,3399000,500000,4064300,1524000,2260500,2343000,1275000,2585000,1779000,,2202000,2984000,1800000,2270000,2137000,2130000,1492000,2387000,,2755000,1590000,3034000,1030000,1270000,,2479000,1578750,1495000,1309000,1577000,1663000,2027500,1280000,1023000,1275000,1060000,2554500,1530000,1580000,1097500,2355000,1857000,1290000,2315000,450000,647500,1082000,795000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,5,1,8,3,4,4,3,5,3,,4,6,3,4,4,4,3,5,,5,3,6,2,2,,5,3,3,3,3,3,4,2,2,2,2,5,3,3,2,4,4,2,4,1,1,2,1,86877550,162
Beldon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192000,3619000,3014000,484000,1990000,4003500,2121500,1940000,2130000,2060000,2754500,2020000,1449500,990500,2757000,470000,,1581000,2578500,1495000,2580000,1385000,1507000,2616000,,593000,869000,895000,1409115,,1080000,1415000,,450000,468000,495000,860000,2270000,485000,883000,,595000,871000,,440000,500000,440000,515000,2056500,748000,,532000,430000,,,859000,550000,505000,,,,1040000,,,,714000,,,,1441000,,500000,,880000,445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,1,4,8,4,4,4,4,6,4,3,2,6,1,,3,5,3,5,3,3,5,,1,2,2,3,,2,3,,1,1,1,2,5,1,2,,1,2,,1,1,1,1,4,2,,1,1,,,2,1,1,,,,2,,,,2,,,,3,,1,,2,1,74971615,153
Belhus,,,,,,,,,,,,,,,1180000,1017500,,,,,,,,,,,,,,,,,980000,955000,,,,,,,,,,,,875000,1175000,655000,870000,,,968000,,,,,,,,,,,,,,,,,,,799000,,,,,,,1000000,,,,,,,,,,,,2077500,,,,900000,,1180000,,,,900000,,,,,900500,,1225000,,,,,,,,,,,,740000,,,1080000,,,,,,1000000,,825000,,,,920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,2,,,,1,,1,,,,1,,,,,1,,1,,,,,,,,,,,,1,,,1,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22222500,23
Bellevue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488250,,265000,335000,,480000,340000,360000,,319000,655000,1144000,1872000,455000,,320000,780000,315000,680000,711000,360000,708000,307500,1005500,,655000,709990,475000,645500,500000,,888000,680000,1247000,376000,,420000,1483500,1322000,1060000,335000,,,940000,460000,,1110000,900000,340000,1050000,1010000,450000,,1278000,,773000,772000,345000,425000,1225000,410000,423000,970000,1145000,,160000,160000,,,,,,,,,395000,,,549000,,,310000,,255000,,,,420000,692000,,,,,,,,,,,,,,,280000,,,,,255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,1,1,1,,1,3,3,5,1,,1,2,1,2,2,1,2,1,3,,2,2,1,2,1,,2,2,3,1,,1,4,4,3,1,,,2,1,,3,2,1,1,3,1,,3,,2,2,1,1,3,1,1,2,3,,1,1,,,,,,,,,1,,,2,,,1,,1,,,,1,2,,,,,,,,,,,,,,,1,,,,,1,,,,,40199240,109
Belmont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,1940000,1285000,444000,1785649,1585000,370000,1165000,1150000,1117000,1060000,1624999,1166000,1021000,1237000,1052000,360000,,3127500,575000,,1440000,,492500,900000,840000,692000,830000,365000,615000,,,1710100,255600,430000,,545000,1039663,734500,,485000,,,1041000,868000,390000,,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,4,3,1,2,2,2,2,2,2,3,2,2,1,,6,1,,2,,1,2,2,1,2,1,1,,,3,1,1,,1,2,2,,1,,,2,2,1,,1,,,36873511,73
Bennett Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940000,4121999,1358000,2585000,3595000,2546500,5138000,485000,425000,1083000,2351000,1838000,2156000,1105000,,2045000,1405000,2295000,5667000,2245000,1633000,2335000,1928000,3495000,460000,1975000,2602500,1577000,2878000,1965000,2390000,952500,1540000,1265000,1290000,5553000,447000,1371000,990000,1012000,430000,1003000,850000,1840000,,890000,925000,,631000,400000,1270000,,848000,1895000,,,817000,435000,1335000,375300,445000,910000,,420000,,,,540000,,,,1258000,400000,455555,1210000,2125000,835000,983500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,3,5,6,5,9,1,1,2,4,4,4,2,,4,3,4,10,5,4,5,4,7,1,4,5,3,6,4,5,2,3,3,3,12,1,3,2,2,1,2,2,4,,2,2,,2,1,3,,2,4,,,2,1,3,1,1,2,,1,,,,1,,,,3,1,1,3,1,2,2,,,,104569854,211
Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895000,1190250,,930000,1475000,1180250,1373250,2835000,1215000,380800,1550000,976000,950000,965000,,682000,1257500,1240000,500000,828000,1090000,868000,1100000,465000,869000,430000,1074500,375000,,1312500,,,,550000,1557500,971000,,,,,783000,339000,,935000,,,,,1090000,447000,,,,,,390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,2,3,2,3,5,3,1,3,2,3,2,,2,3,3,1,1,2,2,3,1,2,1,3,1,,3,,,,1,4,3,,,,,2,1,,2,,,,,2,1,,,,,,1,,,,37069550,81
Bertram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234000,1792000,3332500,4413500,4429000,2266000,5914800,1938000,828000,709000,2015000,1584900,835000,1613000,900000,845000,2118000,3370000,983000,1981000,2386000,952500,735000,2222000,1446000,2611000,1170000,,1175000,1054000,832500,1379000,1132000,360000,325000,1625000,1392500,500000,1112000,920500,1756000,1213000,965000,415000,1801000,588000,,991000,2142500,1194000,1575000,1096500,380000,,911000,532000,270000,300000,582000,995000,2204000,1060000,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,11,11,6,15,5,2,2,5,4,2,4,2,2,5,9,3,5,6,2,2,6,4,7,3,,3,3,2,3,3,1,1,4,4,1,3,3,5,3,3,1,5,2,,3,6,3,4,3,1,,3,2,1,1,2,3,6,3,2,88152700,231
Bibra Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383250,1439000,1628000,1752000,3175000,1922000,1620000,4254000,1075142,908000,2272222,1864100,485000,1097500,3642500,,1880000,470000,1888000,250000,1245000,,1075000,460000,1748000,1255000,1393000,1453000,489000,,1688000,1620000,702500,,,,575000,2170000,955000,1000000,,,443500,2860950,1490000,,1197000,,625000,679000,2490000,1205000,820000,1050000,575000,1230000,,645000,1660000,1135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,3,4,6,3,3,8,2,2,5,4,1,2,7,,4,1,3,1,2,,2,1,3,2,3,3,1,,3,3,1,,,,1,4,2,2,,,1,5,2,,2,,1,1,3,2,1,2,1,2,,1,3,2,,72939664,134
Bickley,,,,445000,,1400000,,,572000,,,,,,,,440000,,,,1430000,,,,,,,,,1000000,,,,,1045000,,,,,,,,,,,,1100000,1500000,1220000,,,,,,,,590000,,,730000,,,,490000,,,,560000,653000,525000,,,,630000,890000,,730000,1850000,,1030000,489000,,,1200000,800000,,950000,,,2025000,794000,,,705000,,,1040000,,,,,,,800000,1600000,,,,,,650000,645000,1625000,,,,,,,785000,,700000,,,,,760000,,2490000,,1250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325000,,,,,,1,,1,,,1,,,,,,,,1,,,,2,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,1,2,,,,,,,,1,,,1,,,,1,,,,1,1,1,,,,1,1,,1,2,,1,1,,,1,1,,1,,,1,1,,,1,,,1,,,,,,,1,1,,,,,,1,1,1,,,,,,,1,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,39463000,44
Bicton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505000,6952142,2660000,3085000,4135000,7283000,5197125,1455000,3670000,2750000,,775000,2035000,1065000,1070000,3145000,2405000,,1777500,,600000,1820000,2800000,970000,,575000,2210000,5409000,,1205000,,985000,1350000,1385000,1435000,1737500,1850000,3035500,,2485000,,1620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,3,3,4,6,5,2,3,2,,1,2,1,1,2,2,,2,,1,1,2,1,,1,2,5,,1,,2,1,1,1,1,1,3,,3,,1,83436767,77
Booragoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000,7062500,1000000,2953000,580000,4373000,1412000,1861000,1240000,1845000,3574000,525000,1500000,4945000,1450000,,1615000,1424000,5095000,855000,980000,665000,838000,,,2400000,3780000,831000,779000,3111000,2848000,1150000,1285000,1150000,,620000,,1695000,1750000,910000,1905000,1897000,,2460000,,1590000,,,872000,600000,,,820000,2282000,,819000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,3,1,4,2,2,1,2,5,1,2,4,1,,2,2,5,1,1,1,1,,,3,4,1,1,4,3,1,1,1,,1,,2,2,1,2,2,,3,,2,,,1,1,,,1,3,,1,82196500,92
Boya,,,520000,,,545000,,680000,1115000,,,,,,450000,899000,,,,,,,,,1131500,,,785000,,397000,631000,1105000,620000,,,,,860000,1000000,618000,,475000,660000,,570000,,,,605000,,,,,,,576000,,397500,,419000,,,525000,895000,,,430000,810000,660000,,649000,525000,,,540000,,520000,,,,,1835000,,680000,600000,920800,,,450000,963000,,570000,540000,,1223000,730000,,1055000,1395000,,945500,865000,905000,,558000,,,,1224000,,,,1430000,,,385000,,,690000,,,,585000,605000,,,,,,,,,,,545000,428000,,,,485000,490000,,1209000,,,530000,,399000,,,,,,,,583000,,602000,642000,,,,,,760000,,,,,,1,,,1,,1,2,,,,,,1,2,,,,,,,,,2,,,2,,1,1,2,1,,,,,1,2,1,,1,1,,1,,,,1,,,,,,,1,,1,,1,,,1,1,,,1,1,1,,1,1,,,1,,1,,,,,3,,1,1,2,,,1,2,,1,1,,2,1,,2,2,,2,2,1,,1,,,,2,,,,2,,,1,,,1,,,,1,1,,,,,,,,,,,1,1,,,,1,1,,2,,,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,46440300,82
Brabham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527101,800000,818000,1393100,770000,415000,767250,327000,248750,364000,330000,1212000,1265000,705000,865000,490000,440000,1635000,1025000,629000,674000,501000,1342000,,300000,868000,700000,435000,,379000,290000,569000,520000,,488000,330000,,500000,338000,340000,842500,,,835000,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,2,1,2,1,1,1,1,3,2,2,2,1,1,4,3,2,2,1,3,,1,2,1,1,,1,1,1,1,,1,1,,1,1,1,1,,,1,,2,27267701,63
Brentwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,1105000,,1250000,1305000,,1105000,2698000,2035000,1857500,1997500,530000,4545000,,985000,1050000,1435000,2000000,1249000,565000,2070000,545000,1500000,1959500,567000,,770000,1440000,1785000,1990000,3735000,,1330000,,1185000,4045000,1730000,1705000,,,575000,1470000,,650000,966000,1060000,,,832000,,719000,1619000,1910250,447500,679000,1950000,,587000,1595000,1560000,1290000,,530000,1417000,,3355000,662500,,1491000,1195000,2130000,1846000,950000,1591000,,580000,1945000,,1430000,285000,,,1333000,1330000,599000,,1960000,1650000,,,,,950000,561000,,,,,1732500,790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,2,,2,4,3,3,3,1,6,,2,1,1,1,2,1,2,1,2,3,1,,1,1,2,3,6,,2,,2,5,2,2,,,1,1,,1,2,1,,,1,,1,2,2,1,1,3,,1,2,2,2,,1,2,,5,1,,2,2,2,3,1,3,,1,3,,1,1,,,2,1,1,,2,2,,,,,1,1,,,,,2,1,,,,,,,,,100916250,136
Brigadoon,,,,,,,1500000,3165000,,,,,,,,,,,,,,950000,,835000,,,,,,,,,,960000,,,900000,,,900000,,,,,940000,,2665000,,,,,,,,960000,1855000,,,880000,350000,880000,,,,1200000,1319000,,,,540000,1161000,370000,,806000,711750,373000,450000,,756000,785000,635000,1650000,1055000,,,,,1055000,780000,1865000,,,,,,905000,,4695000,,,,,,,787000,,,,,,,,675000,,,,,,835000,1000000,,,899475,,,450000,1380000,,,,780000,1150000,1195000,,,,,525000,,,,1640000,,,,820000,,987500,,820000,,830000,,800000,850000,,,,,,,,670000,1015000,,,,1180000,,,,,,,1,3,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,1,,,1,,,,,1,,2,,,,,,,,1,2,,,1,1,1,,,,1,2,,,,1,3,1,,2,2,1,1,,1,1,1,2,1,,,,,1,1,2,,,,,,1,,3,,,,,,,1,,,,,,,,1,,,,,,1,1,,,1,,,1,1,,,,1,1,1,,,,,1,,,,2,,,,1,,1,,1,,1,,1,1,,,,,,,,1,1,,,,1,58140725,68
Brookdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186750,1401000,1755000,3923487,1420000,696000,1338250,62000,1424000,727000,1134910,676000,1421000,922000,2074100,1644000,,339000,1291500,725000,1712976,1160000,990000,725000,714000,,1513000,1754000,648500,,,310000,315000,340000,345000,330000,697500,690000,,,,,318000,,315000,,,,,,195250,356125,,,,,269000,290000,,,,279000,,255000,200000,249000,235000,,282000,180000,246000,169000,290000,,,110000,275000,,,424000,330000,,,210000,,,590000,380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,12,4,2,4,1,4,2,4,2,4,4,7,5,,1,4,2,6,4,3,2,2,,5,5,2,,,1,1,1,1,1,3,2,,,,,1,,1,,,,,,1,2,,,,,1,1,,,,1,,1,1,1,1,,1,1,1,1,1,,,1,1,,,2,1,,,1,,,2,1,,,42853348,142
Bull Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570000,3572000,845500,530000,1417000,2375000,2434000,2453000,1495000,2019000,1358000,2204000,1270000,1412000,2379000,3256000,515000,802000,2795000,1551000,1300000,2013000,3570000,,1690000,,870000,855000,670000,1790000,1315000,,,,1870000,,620000,1800000,675000,2350000,1896000,868000,,,2135000,1250000,,,1425000,750000,910000,860000,,2249000,1495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,2,3,3,3,2,3,2,4,1,2,3,4,1,1,3,2,1,2,4,,2,,1,1,1,2,1,,,,2,,1,2,1,3,3,1,,,2,1,,,2,1,1,1,,3,2,,70478500,87
Bullsbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804000,1105000,2212650,,1470000,600000,1115500,370000,1239000,2220000,1045728,330000,1625000,2018000,,1110000,,2147500,1095000,830000,740000,1142500,1530000,1740000,610000,310000,360000,280000,1515000,395000,695000,,1263500,1090500,1425000,1157000,1912000,435000,1626500,705000,1574000,,345000,,,,,,340000,1000000,977500,,345000,585000,290000,1459000,1233000,333000,630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,2,2,3,1,3,3,3,1,2,3,,2,,5,2,2,1,3,3,3,1,1,1,1,3,1,1,,3,3,2,2,3,1,3,2,4,,1,,,,,,1,2,2,,1,2,1,2,2,1,1,,,49380878,99
Burns Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885000,2085000,1200000,2155000,5030500,4552000,2070000,4485000,,2102250,790000,1915000,3018000,2675000,2750000,,3278000,4475500,670000,,8650000,1530000,2700000,625000,802000,730000,920000,2720000,4295000,3178000,1590000,1735000,1548000,1605000,,2418000,670000,2645000,2572500,825000,,1891000,720000,1525000,1480000,605000,899000,,1660000,,,1805000,3922000,1050000,1220128,2434000,,3570000,2620000,1922000,1600500,2790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,7,4,2,5,,2,1,2,3,3,3,,4,5,1,,8,2,3,1,1,1,1,3,5,4,2,2,2,2,,3,1,3,3,1,,2,1,2,2,1,1,,2,,,2,4,1,1,2,,4,3,2,2,3,118608378,132
Burswood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000,1700000,800000,1734000,,1225000,,2848000,1585000,,,600000,1255000,2830000,,1180000,,,1000000,,1455000,,748000,,995000,,,,,,,,,645000,,1080000,,1100000,1130000,,585000,2265000,,,,,,,,505000,,1735000,,,1025000,1058000,,,,475000,,,,,,,,1425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,,3,1,,,1,1,2,,1,,,1,,2,,1,,1,,,,,,,,,1,,1,,1,1,,1,2,,,,,,,,1,,2,,,1,1,,,,1,,,,,,,,2,,34133000,35
